symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
ISRG,2021-04-20,2021-04-21,2021-06-03,280.31,272.22,0.0003564110911381453,-0.02886090399914376,-0.02886090399914376,0.09990559295693352,-2.886090399914376
JNJ,2021-04-20,2021-04-21,2021-06-03,166.37,166.04,0.0006005024521063504,-0.0019835306846186507,-0.0019835306846186507,0.09990559295693352,-0.19835306846186507
BX,2021-04-22,2021-04-23,2021-06-07,83.15,94.4,0.001201849302862875,0.13529765484064948,0.13529765484064948,0.09993376953304807,13.52976548406495
NUE,2021-04-22,2021-04-23,2021-06-07,76.89,107.37,0.0012996978740154516,0.39641045649629336,0.3964104564962938,0.09993376953304807,39.64104564962938
ODFL,2021-04-22,2021-04-23,2021-06-07,126.36,127.15,0.0007908655391979113,0.006251978474200781,0.006251978474200781,0.09993376953304807,0.6251978474200781
POOL,2021-04-22,2021-04-23,2021-06-07,411.28,435.55,0.00024298232234256,0.059010892822408234,0.059010892822408234,0.09993376953304807,5.901089282240823
STX,2021-04-22,2021-04-23,2021-06-07,83.49,98.65,0.0011969549590735186,0.1815786321715176,0.1815786321715176,0.09993376953304807,18.15786321715176
GOOGL,2021-04-27,2021-04-28,2021-06-10,119.62,121.76,0.0008571333544157694,0.01788998495234906,0.01788998495234906,0.10253029185521434,1.7889984952349058
MDLZ,2021-04-27,2021-04-28,2021-06-10,60.44,63.63,0.00169639794598303,0.05277961614824633,0.05277961614824633,0.10253029185521434,5.277961614824633
MMC,2021-04-27,2021-04-28,2021-06-10,132.94,138.49,0.0007712523834452711,0.0417481570633369,0.0417481570633369,0.10253029185521434,4.17481570633369
TDY,2021-04-28,2021-04-29,2021-06-11,453.87,424.08,0.00020708836621340936,-0.06563553440412462,-0.06563553440412462,0.0939911967732801,-6.563553440412462
STT,2021-07-16,2021-07-19,2021-08-30,82.23,92.51,0.0013049819378873522,0.1250152012647452,0.1250152012647452,0.10730866475247698,12.501520126474519
CMG,2021-07-20,2021-07-21,2021-09-01,33.14,37.97,0.003239943840660075,0.1457453228726613,0.1457453228726615,0.10737173887947488,14.574532287266152
DGX,2021-07-22,2021-07-23,2021-09-03,138.22,155.84,0.0007839822204056168,0.1274779337288381,0.1274779337288381,0.10836202250446436,12.747793372883809
MMC,2021-07-22,2021-07-23,2021-09-03,146.65,159.5,0.0007389159393417276,0.08762359359018057,0.08762359359018057,0.10836202250446436,8.762359359018056
FISV,2021-07-27,2021-07-28,2021-09-09,115.14,115.01,0.0009446289505868284,-0.001129060274448479,-0.001129060274448368,0.10876457737056743,-0.1129060274448368
MPWR,2021-07-27,2021-07-28,2021-09-09,410.0,488.33,0.00026527945700138394,0.19104878048780494,0.19104878048780471,0.10876457737056743,19.10487804878047
PKG,2021-07-27,2021-07-28,2021-09-09,138.14,151.71,0.0007873503501561274,0.09823367598088906,0.09823367598088906,0.10876457737056743,9.823367598088906
PNR,2021-07-27,2021-07-28,2021-09-09,72.39,76.2,0.001502480693059365,0.05263157894736836,0.052631578947368585,0.10876457737056743,5.2631578947368585
BG,2021-07-28,2021-07-29,2021-09-10,79.28,76.14,0.0013734612420077139,-0.039606458123107924,-0.039606458123107924,0.10888800726637156,-3.9606458123107924
BMY,2021-07-28,2021-07-29,2021-09-10,69.0,63.13,0.001578087061831472,-0.08507246376811595,-0.08507246376811584,0.10888800726637156,-8.507246376811583
CTSH,2021-07-28,2021-07-29,2021-09-10,74.97,76.26,0.0014524210653110786,0.017206882753101338,0.017206882753101338,0.10888800726637156,1.7206882753101338
GRMN,2021-07-28,2021-07-29,2021-09-10,157.44,172.59,0.0006007189856927012,0.09622713414634143,0.09622713414634143,0.09457719710745886,9.622713414634143
TRV,2021-10-19,2021-10-20,2021-12-02,155.81,150.16,0.0007351586156728495,-0.036262114113343236,-0.036262114113343236,0.11454506390798667,-3.6262114113343236
TSLA,2021-10-20,2021-10-21,2021-12-03,285.33,338.32,0.0004020660357331797,0.18571478638769157,0.18571478638769134,0.11472150197574815,18.571478638769136
CCI,2021-10-21,2021-10-22,2021-12-06,178.0,187.82,0.0006474039973339076,0.05516853932584276,0.055168539325842536,0.11523791152543555,5.516853932584254
POOL,2021-10-21,2021-10-22,2021-12-06,501.3,547.95,0.00022987813988716447,0.09305804907241177,0.09305804907241177,0.11523791152543555,9.305804907241178
WRB,2021-10-21,2021-10-22,2021-12-06,35.8,34.98,0.003218936076129485,-0.022905027932960897,-0.022905027932960897,0.11523791152543555,-2.2905027932960897
GE,2021-10-26,2021-10-27,2021-12-09,67.14,60.88,0.0017419521100912867,-0.09323801012809052,-0.09323801012809063,0.116954664671529,-9.323801012809064
GOOGL,2021-10-26,2021-10-27,2021-12-09,139.41,147.64,0.0008389259355249193,0.0590345025464456,0.0590345025464456,0.116954664671529,5.90345025464456
MSFT,2021-10-26,2021-10-27,2021-12-09,316.0,333.1,0.0003701096983276234,0.05411392405063298,0.05411392405063298,0.116954664671529,5.411392405063298
SPGI,2021-10-26,2021-10-27,2021-12-09,465.28,467.66,0.0002513640488985751,0.0051151994497937725,0.0051151994497939945,0.116954664671529,0.5115199449793995
BG,2021-10-27,2021-10-28,2021-12-10,91.29,86.91,0.0012821296426530572,-0.04797896812356239,-0.04797896812356239,0.11704561507779761,-4.797896812356239
KLAC,2021-10-27,2021-10-28,2021-12-10,366.44,410.69,0.000319412769014839,0.12075646763453762,0.12075646763453762,0.11704561507779761,12.075646763453761
TXT,2021-10-28,2021-10-29,2021-12-13,72.09,73.13,0.0013545648161199504,0.01442641143015666,0.01442641143015666,0.09765057759408723,1.442641143015666
CHTR,2022-01-28,2022-01-31,2022-03-15,588.98999,569.159973,0.00020076576230222367,-0.03366783364179071,-0.03366783364179082,0.1182490243307291,-3.3667833641790823
GOOG,2022-02-01,2022-02-02,2022-03-17,151.86,134.6,0.0007795416537765491,-0.11365731594890038,-0.1136573159489005,0.11838119554250676,-11.36573159489005
GOOGL,2022-02-01,2022-02-02,2022-03-17,151.25,133.84,0.000782685590363681,-0.1151074380165289,-0.1151074380165289,0.11838119554250676,-11.51074380165289
TMUS,2022-02-02,2022-02-03,2022-03-18,120.0,127.18,0.0009831425899364868,0.059833333333333405,0.059833333333333405,0.11797711079237842,5.9833333333333405
BDX,2022-02-03,2022-02-04,2022-03-21,260.31,260.89,0.00045154408455818794,0.0022281126349352753,0.0022281126349352753,0.11754144065134191,0.22281126349352753
AON,2022-02-04,2022-02-07,2022-03-22,289.03,315.24,0.0004069949947739387,0.09068262810088923,0.09068262810088945,0.11763376333951149,9.068262810088946
ON,2022-02-07,2022-02-08,2022-03-23,62.125,60.39,0.0018855572323740837,-0.02792756539235408,-0.02792756539235408,0.11714024306123995,-2.792756539235408
CMG,2022-02-08,2022-02-09,2022-03-24,31.51,31.32,0.003755984590176104,-0.006029831799428842,-0.006029831799428731,0.11835107443644904,-0.6029831799428731
OMC,2022-02-08,2022-02-09,2022-03-24,89.3,83.99,0.0013253199824910307,-0.05946248600223969,-0.05946248600223969,0.11835107443644904,-5.946248600223969
KIM,2022-04-28,2022-04-29,2022-06-13,26.15,19.48,0.004445160384376502,-0.25506692160611844,-0.25506692160611855,0.11624094405144553,-25.506692160611856
MA,2022-04-28,2022-04-29,2022-06-13,372.05,319.74,0.00031243366228046103,-0.14059938180352105,-0.14059938180352094,0.11624094405144553,-14.059938180352095
TYL,2022-04-28,2022-04-29,2022-06-13,400.28,315.92,0.0002903990807720734,-0.21075247326871183,-0.21075247326871183,0.11624094405144553,-21.07524732687118
DVN,2022-05-03,2022-05-04,2022-06-16,65.48,63.27,0.001758522918069119,-0.03375076359193652,-0.03375076359193652,0.11514808067516592,-3.3750763591936517
