date,gross_exposure
2022-07-21,0.048542058670118834
2022-07-22,0.04844922908504664
2022-07-25,0.04916134285995877
2022-07-26,0.09916982076642039
2022-07-27,0.15293471573666645
2022-07-28,0.3014401133121365
2022-07-29,0.30329414663486
2022-08-01,0.35124973590817615
2022-08-02,0.34928756248831927
2022-08-03,0.3511613262285054
2022-08-04,0.35086701954871474
2022-08-05,0.3522168629552856
2022-08-08,0.5310853031700555
2022-08-09,0.5316848432931202
2022-08-10,0.5343894659095383
2022-08-11,0.5339341322143136
2022-08-12,0.5389413514663891
2022-08-15,0.5399201457767284
2022-08-16,0.541240357401818
2022-08-17,0.5396058246388067
2022-08-18,0.7170429032673007
2022-08-19,0.7143013112154765
2022-08-22,0.7100339855678219
2022-08-23,0.7101085360148167
2022-08-24,0.7104241360602156
2022-08-25,0.7136008602777145
2022-08-26,0.7080877518970661
2022-08-29,0.6577414374197693
2022-08-30,0.6559129432824456
2022-08-31,0.6551765628766947
2022-09-01,0.6102580290836039
2022-09-02,0.6095037076543484
2022-09-06,0.6088285784234353
2022-09-07,0.5656942008837709
2022-09-08,0.509047836122937
2022-09-09,0.41741960122383726
2022-09-12,0.4172439037956204
2022-09-13,0.3629167674120461
2022-09-14,0.3649934465953711
2022-09-15,0.3601160220939886
2022-09-16,0.3584558742724397
2022-09-19,0.358943717538932
2022-09-20,0.16985237688218435
2022-09-21,0.16778096706946438
2022-09-22,0.164893066648155
2022-09-23,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.15173451858746487
2022-10-31,0.19897218274242512
2022-11-01,0.2002891061930395
2022-11-02,0.24611201614358388
2022-11-03,0.2962853489225686
2022-11-04,0.29920250480514754
2022-11-07,0.299734127720607
2022-11-08,0.30002966963376887
2022-11-09,0.29804756705605423
2022-11-10,0.30887379579039287
2022-11-11,0.30676883186085224
2022-11-14,0.3035406411008923
2022-11-15,0.3069652318890404
2022-11-16,0.3071345376784091
2022-11-17,0.3059061169366046
2022-11-18,0.30832354425153585
2022-11-21,0.30919310294354146
2022-11-22,0.3102956813565065
2022-11-23,0.31113893390796377
2022-11-25,0.31203388617314487
2022-11-28,0.307533888288522
2022-11-29,0.3087048606673405
2022-11-30,0.3130163781439799
2022-12-01,0.3131733422529322
2022-12-02,0.31292330174022487
2022-12-05,0.3084081427946932
2022-12-06,0.30690573840648794
2022-12-07,0.30777026951554065
2022-12-08,0.309389240306966
2022-12-09,0.3074504122612232
2022-12-12,0.15338990576706743
2022-12-13,0.10931085013919835
2022-12-14,0.10895752642391736
2022-12-15,0.055504842113384294
2022-12-16,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-17,0.0
2023-01-18,0.10408156923924665
2023-01-19,0.10167824032263416
2023-01-20,0.10177091445031078
2023-01-23,0.10302014628954125
2023-01-24,0.10177091445031078
2023-01-25,0.10144647131798659
2023-01-26,0.10177091445031078
2023-01-27,0.2055282019266131
2023-01-30,0.20488509074979597
2023-01-31,0.20757828644632603
2023-02-01,0.21018399144562938
2023-02-02,0.2083629637388207
2023-02-03,0.21184975853580448
2023-02-06,0.2119669125821043
2023-02-07,0.21404318526023786
2023-02-08,0.21404739804886566
2023-02-09,0.31615059253355576
2023-02-10,0.41773493218567453
2023-02-13,0.41966686783218243
2023-02-14,0.5272494030329387
2023-02-15,0.6343231306799579
2023-02-16,0.6301587064744208
2023-02-17,0.6260628088097269
2023-02-21,0.6209539250321032
2023-02-22,0.6194243386082141
2023-02-23,0.6192084602125691
2023-02-24,0.6176343517074893
2023-02-27,0.6172924677067543
2023-02-28,0.6161567509284263
2023-03-01,0.6157835440909379
2023-03-02,0.6081695927947296
2023-03-03,0.6118888147042931
2023-03-06,0.612258283518873
2023-03-07,0.6099854903542498
2023-03-08,0.6090579037134839
2023-03-09,0.6026191408232777
2023-03-10,0.5024100484404889
2023-03-13,0.30218426183855174
2023-03-14,0.30688750133592746
2023-03-15,0.30551651739338104
2023-03-16,0.30900330740314397
2023-03-17,0.30647266116860966
2023-03-20,0.30852020873026026
2023-03-21,0.3110655966787322
2023-03-22,0.3081162878708926
2023-03-23,0.3075188120321272
2023-03-24,0.1070776357103942
2023-03-27,0.10768090258980019
2023-03-28,0.1082030749088081
2023-03-29,0.11037555974386724
2023-03-30,0.21361479900494568
2023-03-31,0.21415709570353117
2023-04-03,0.21239064852988981
2023-04-04,0.2116663815946598
2023-04-05,0.2102740617631922
2023-04-06,0.20903632114605644
2023-04-10,0.20826003120060682
2023-04-11,0.20714426286613755
2023-04-12,0.20843336873829912
2023-04-13,0.21110666236979275
2023-04-14,0.1015883675002645
2023-04-17,0.10226450845602594
2023-04-18,0.10184303418995487
2023-04-19,0.10073577596616978
2023-04-20,0.10164408817829443
2023-04-21,0.10184303418995487
2023-04-24,0.10146097999090135
2023-04-25,0.09928185039879049
2023-04-26,0.09779913281358582
2023-04-27,0.1000413536352687
2023-04-28,0.7237767456523573
2023-05-01,0.8294097218550884
2023-05-02,0.9343476409490631
2023-05-03,1.2441835671532242
2023-05-04,1.2474252660520577
2023-05-05,1.244682129805447
2023-05-08,1.2454432793907673
2023-05-09,1.2471038213984047
2023-05-10,1.2464109030989174
2023-05-11,1.2481246114167335
2023-05-12,1.1406107354173403
2023-05-15,1.1401309272083808
2023-05-16,1.1424962409026478
2023-05-17,1.1402739100284427
2023-05-18,1.1388962240930718
2023-05-19,1.1391878616953033
2023-05-22,1.1391683213420225
2023-05-23,1.1409566385433343
2023-05-24,1.143352068812914
2023-05-25,1.1420916005822943
2023-05-26,1.14019871284567
2023-05-30,1.1402985657444116
2023-05-31,1.1415028019579532
2023-06-01,1.1397726912635298
2023-06-02,1.1357538725174747
2023-06-05,1.1353560604831643
2023-06-06,1.134986860605542
2023-06-07,1.1335754401807092
2023-06-08,1.1335003963890626
2023-06-09,1.1328475522082437
2023-06-12,0.5321906724730445
2023-06-13,0.4463040183574354
2023-06-14,0.31256959720135036
2023-06-15,0.0
2023-06-16,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-03,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.10427096061044347
2023-07-24,0.10175099890887651
2023-07-25,0.09874109257360482
2023-07-26,0.20194111857470293
2023-07-27,0.3080253959824918
2023-07-28,0.41346480529519575
2023-07-31,0.5158011002263709
2023-08-01,0.7258050031752096
2023-08-02,0.7232566011934078
2023-08-03,0.828243096860436
