symbol,year,quarter,quarter_str,transcript_id,transcript_date,company_name,sector,industry,transcript_length,return_30d
IBKR,2019,3,2019Q3,11536,2019-10-15,Interactive Brokers Group,Financial Services,Investment - Banking & Investment Services,37986,3.7943
INVH,2019,3,2019Q3,11924,2019-10-30,Invitation Homes,Real Estate,REIT - Residential,55948,-6.4935
ITW,2019,3,2019Q3,17469,2019-10-25,Illinois Tool Works,Industrials,Industrial - Machinery,56567,8.9302
J,2019,3,2019Q3,14253,2019-08-05,Jacobs Solutions,Industrials,Engineering & Construction,67293,17.4203
JKHY,2019,3,2019Q3,12483,2019-05-01,Jack Henry & Associates,Technology,Information Technology Services,31979,-7.44
K,2019,3,2019Q3,17324,2019-10-29,Kellanova,Consumer Defensive,Food Confectioners,53800,8.3435
KR,2019,3,2019Q3,22996,2018-12-06,Kroger,Consumer Defensive,Grocery Stores,52571,2.3743
LIN,2019,3,2019Q3,17283,2019-11-12,Linde plc,Basic Materials,Chemicals - Specialty,48172,5.1708
LKQ,2019,3,2019Q3,13007,2019-10-31,LKQ Corporation,Consumer Cyclical,Auto - Parts,44549,14.7078
LLY,2019,3,2019Q3,22537,2019-10-23,Lilly (Eli),Healthcare,Drug Manufacturers - General,71538,9.0404
LNT,2019,3,2019Q3,12971,2019-11-07,Alliant Energy,Utilities,Regulated Electric,24727,5.8767
LUV,2019,3,2019Q3,17196,2019-10-24,Southwest Airlines,Industrials,"Airlines, Airports & Air Services",79477,5.0714
MAR,2019,3,2019Q3,16868,2019-11-05,Marriott International,Consumer Cyclical,Travel Lodging,74501,14.897
MAS,2019,3,2019Q3,22236,2019-10-30,Masco,Industrials,Construction,49609,6.2038
MCD,2019,3,2019Q3,22549,2019-10-22,McDonald's,Consumer Cyclical,Restaurants,52025,-7.4053
MCO,2019,3,2019Q3,16856,2019-10-30,Moody's Corporation,Financial Services,Financial - Data & Stock Exchanges,60704,6.3203
MDLZ,2019,3,2019Q3,13577,2019-10-30,Mondelez International,Consumer Defensive,Food Confectioners,52232,2.3256
MDT,2019,3,2019Q3,17457,2019-02-19,Medtronic,Healthcare,Medical - Devices,58368,-2.0267
META,2019,3,2019Q3,13396,2019-10-30,Meta Platforms,Communication Services,Internet Content & Information,59761,3.1129
MPC,2019,3,2019Q3,13761,2019-10-31,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,55825,-11.4519
MRNA,2019,3,2019Q3,12079,2019-11-08,Moderna,Healthcare,Biotechnology,60710,12.5714
MSI,2019,3,2019Q3,23056,2019-10-30,Motorola Solutions,Technology,Communication Equipment,41069,-2.939
NCLH,2019,3,2019Q3,12624,2019-11-07,Norwegian Cruise Line Holdings,Consumer Cyclical,Travel Services,42802,10.5647
NDSN,2019,3,2019Q3,11997,2019-08-21,Nordson Corporation,Industrials,Industrial - Machinery,27405,2.1036
NVDA,2019,3,2019Q3,14868,2018-11-15,Nvidia,Technology,Semiconductors,49729,-36.7589
OMC,2019,3,2019Q3,16904,2019-10-15,Omnicom Group,Communication Services,Advertising Agencies,47727,5.4683
OXY,2019,3,2019Q3,23092,2019-11-05,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,56298,-12.5707
PAYC,2019,3,2019Q3,12257,2019-10-29,Paycom,Technology,Software - Application,39231,25.3444
PNW,2019,3,2019Q3,16687,2019-11-07,Pinnacle West,Utilities,Regulated Electric,25764,-1.0749
PPG,2019,3,2019Q3,23153,2019-10-17,PPG Industries,Basic Materials,Chemicals - Specialty,63626,5.9881
PTC,2019,3,2019Q3,12095,2019-07-24,PTC Inc.,Technology,Software - Application,57205,-26.714
RCL,2019,3,2019Q3,13300,2019-10-30,Royal Caribbean Group,Consumer Cyclical,Travel Services,54064,10.347
REGN,2019,3,2019Q3,13505,2019-11-05,Regeneron Pharmaceuticals,Healthcare,Biotechnology,52954,12.0114
RMD,2019,3,2019Q3,12709,2019-05-03,ResMed,Healthcare,Medical - Instruments & Supplies,56123,12.0673
SMCI,2019,3,2019Q3,11708,2019-05-17,Supermicro,Technology,Computer Hardware,24942,-3.5
SPG,2019,3,2019Q3,14831,2019-10-30,Simon Property Group,Real Estate,REIT - Retail,64066,-5.7958
STE,2019,3,2019Q3,12281,2019-02-12,Steris,Healthcare,Medical - Devices,34895,4.5136
STT,2019,3,2019Q3,14687,2019-10-18,State Street Corporation,Financial Services,Asset Management,68263,26.2647
SWKS,2019,3,2019Q3,13276,2019-08-07,Skyworks Solutions,Technology,Semiconductors,38507,-0.1877
T,2019,3,2019Q3,17615,2019-10-28,AT&T,Communication Services,Telecommunications Services,64501,3.1228
TECH,2019,3,2019Q3,12067,2019-04-30,Bio-Techne,Healthcare,Biotechnology,47905,9.7839
TFC,2019,3,2019Q3,16928,2019-10-17,Truist Financial,Financial Services,Banks - Regional,68723,3.2648
TGT,2019,3,2019Q3,22333,2019-11-20,Target Corporation,Consumer Defensive,Discount Stores,61580,11.484
TMUS,2019,3,2019Q3,12389,2019-10-28,T-Mobile US,Communication Services,Telecommunications Services,53605,-9.4308
TSCO,2019,3,2019Q3,13384,2019-10-24,Tractor Supply,Consumer Cyclical,Specialty Retail,55338,2.5237
TXT,2019,3,2019Q3,22309,2019-10-17,Textron,Industrials,Aerospace & Defense,55684,-8.3812
ULTA,2019,3,2019Q3,13043,2019-12-05,Ulta Beauty,Consumer Cyclical,Specialty Retail,58838,16.058
URI,2019,3,2019Q3,13324,2019-10-17,United Rentals,Industrials,Rental & Leasing Services,56943,25.7911
USB,2019,3,2019Q3,16663,2019-10-16,U.S. Bancorp,Financial Services,Banks - Regional,47682,11.9606
V,2019,3,2019Q3,13916,2019-07-23,Visa Inc.,Financial Services,Financial - Credit Services,53412,2.1172
VMC,2019,3,2019Q3,16711,2019-11-08,Vulcan Materials Company,Basic Materials,Construction Materials,47250,2.1469
VTRS,2019,3,2019Q3,14615,2019-11-05,Viatris,Healthcare,Drug Manufacturers - Specialty & Generic,56443,-4.4073
WDAY,2019,3,2019Q3,11624,2018-11-29,"Workday, Inc.",Technology,Software - Application,45546,13.7922
WFC,2019,3,2019Q3,22429,2019-10-15,Wells Fargo,Financial Services,Banks - Diversified,64138,9.2145
WMB,2019,3,2019Q3,22465,2019-10-31,Williams Companies,Energy,Oil & Gas Midstream,54752,-0.7864
ZBRA,2019,3,2019Q3,12293,2019-10-29,Zebra Technologies,Technology,Communication Equipment,40955,15.2538
ACGL,2019,4,2019Q4,11868,2020-02-12,Arch Capital Group,Financial Services,Insurance - Diversified,42305,-37.8639
AEP,2019,4,2019Q4,22646,2020-02-20,American Electric Power,Utilities,Regulated Electric,46979,-25.8068
AES,2019,4,2019Q4,16795,2020-02-28,AES Corporation,Utilities,Diversified Utilities,34631,-22.4166
AMD,2019,4,2019Q4,12779,2019-04-24,Advanced Micro Devices,Technology,Semiconductors,47480,13.8791
AMP,2019,4,2019Q4,14504,2020-01-30,Ameriprise Financial,Financial Services,Asset Management,41452,-31.7393
ANET,2019,4,2019Q4,12530,2020-02-13,Arista Networks,Technology,Computer Hardware,57758,-13.4007
AON,2019,4,2019Q4,17063,2020-01-31,Aon,Financial Services,Insurance - Brokers,68733,-22.3558
APA,2019,4,2019Q4,16999,2020-02-27,APA Corporation,Energy,Oil & Gas Exploration & Production,56074,-66.4347
APH,2019,4,2019Q4,14096,2020-01-22,Amphenol,Technology,"Hardware, Equipment & Parts",79876,-13.7052
BDX,2019,4,2019Q4,22524,2019-11-05,Becton Dickinson,Healthcare,Medical - Instruments & Supplies,48176,2.4826
BIIB,2019,4,2019Q4,14638,2020-01-30,Biogen,Healthcare,Drug Manufacturers - General,60787,8.0313
BKNG,2019,4,2019Q4,13927,2020-02-27,Booking Holdings,Consumer Cyclical,Travel Services,65836,-14.3893
BSX,2019,4,2019Q4,17158,2020-02-05,Boston Scientific,Healthcare,Medical - Devices,40939,-34.0718
CAT,2019,4,2019Q4,22682,2020-01-31,Caterpillar Inc.,Industrials,Agricultural - Machinery,55896,-30.9965
CBRE,2019,4,2019Q4,14384,2020-02-27,CBRE Group,Real Estate,Real Estate - Services,38671,-19.8841
CCL,2019,4,2019Q4,16771,2019-12-20,Carnival,Consumer Cyclical,Leisure,57962,-5.8849
CHD,2019,4,2019Q4,13150,2020-02-01,Church & Dwight,Consumer Defensive,Household & Personal Products,70549,-7.4508
CINF,2019,4,2019Q4,16915,2020-02-06,Cincinnati Financial,Financial Services,Insurance - Property & Casualty,28759,-30.5342
CL,2019,4,2019Q4,22694,2020-01-31,Colgate-Palmolive,Consumer Defensive,Household & Personal Products,46184,-10.2634
CLX,2019,4,2019Q4,22573,2019-08-01,Clorox,Consumer Defensive,Household & Personal Products,62498,-2.2509
CMG,2019,4,2019Q4,13771,2020-02-05,Chipotle Mexican Grill,Consumer Cyclical,Restaurants,60377,-33.7237
CNC,2019,4,2019Q4,13054,2020-02-04,Centene Corporation,Healthcare,Medical - Healthcare Plans,70734,-16.2214
COP,2019,4,2019Q4,22718,2020-02-04,ConocoPhillips,Energy,Oil & Gas Exploration & Production,40987,-61.6931
CPB,2019,4,2019Q4,22731,2019-08-30,Campbell Soup Company,Consumer Defensive,Packaged Foods,58067,8.1275
CTSH,2019,4,2019Q4,14372,2020-02-06,Cognizant,Technology,Information Technology Services,54733,-41.739
CTVA,2019,4,2019Q4,12411,2020-01-30,Corteva,Basic Materials,Agricultural Inputs,51013,-10.7194
DD,2019,4,2019Q4,12414,2020-01-30,DuPont,Basic Materials,Chemicals - Specialty,52394,-35.7084
DHR,2019,4,2019Q4,16783,2020-01-30,Danaher Corporation,Healthcare,Medical - Diagnostics & Research,41960,-14.4213
DIS,2019,4,2019Q4,22380,2019-11-07,Walt Disney Company (The),Communication Services,Entertainment,49430,8.8147
DOC,2019,4,2019Q4,14216,2020-02-26,Healthpeak Properties,Real Estate,REIT - Healthcare Facilities,49195,-25.1823
DOV,2019,4,2019Q4,17493,2020-01-30,Dover Corporation,Industrials,Industrial - Machinery,39266,-22.0227
DTE,2019,4,2019Q4,22790,2020-02-05,DTE Energy,Utilities,Regulated Electric,46779,-35.8322
EQIX,2019,4,2019Q4,13251,2020-02-12,Equinix,Real Estate,REIT - Specialty,60041,-4.633
EQR,2019,4,2019Q4,14854,2020-01-29,Equity Residential,Real Estate,REIT - Residential,66071,-15.3651
ESS,2019,4,2019Q4,13371,2020-01-30,Essex Property Trust,Real Estate,REIT - Residential,58179,-9.1499
EVRG,2019,4,2019Q4,12580,2020-03-02,Evergy,Utilities,Regulated Electric,32199,-4.2999
EW,2019,4,2019Q4,13795,2020-01-31,Edwards Lifesciences,Healthcare,Medical - Devices,53426,-19.7672
EXPE,2019,4,2019Q4,14264,2020-02-13,Expedia Group,Consumer Cyclical,Travel Services,51408,-49.0099
EXR,2019,4,2019Q4,13126,2020-02-19,Extra Space Storage,Real Estate,REIT - Industrial,34503,-18.5442
F,2019,4,2019Q4,22850,2020-02-05,Ford Motor Company,Consumer Cyclical,Auto - Manufacturers,58497,-51.3072
FDX,2019,4,2019Q4,22260,2019-06-26,FedEx,Industrials,Integrated Freight & Logistics,55830,1.3819
FICO,2019,4,2019Q4,11808,2019-11-04,Fair Isaac,Technology,Software - Application,29179,21.591
FOXA,2019,4,2019Q4,12433,2019-08-07,Fox Corporation (Class A),Communication Services,Entertainment,37981,-12.878
FTNT,2019,4,2019Q4,12506,2020-02-07,Fortinet,Technology,Software - Infrastructure,51625,-14.7737
GD,2019,4,2019Q4,22862,2020-01-29,General Dynamics,Industrials,Aerospace & Defense,24227,-27.9911
GIS,2019,4,2019Q4,22886,2019-06-26,General Mills,Consumer Defensive,Packaged Foods,60212,0.5959
GPC,2019,4,2019Q4,22488,2020-02-19,Genuine Parts Company,Consumer Cyclical,Specialty Retail,57597,-35.1592
HAL,2019,4,2019Q4,22898,2020-01-21,Halliburton,Energy,Oil & Gas Equipment & Services,54008,-35.7679
HD,2019,4,2019Q4,17407,2020-02-25,Home Depot (The),Consumer Cyclical,Home Improvement,51460,-19.7789
HPE,2019,4,2019Q4,13174,2019-11-26,Hewlett Packard Enterprise,Technology,Communication Equipment,54515,-11.3467
IBM,2019,4,2019Q4,22946,2020-01-21,IBM,Technology,Information Technology Services,54783,-2.9597
IEX,2019,4,2019Q4,12364,2020-01-30,IDEX Corporation,Industrials,Industrial - Machinery,53144,-23.9863
IFF,2019,4,2019Q4,22440,2020-02-13,International Flavors & Fragrances,Basic Materials,Chemicals - Specialty,50295,-21.0107
IR,2019,4,2019Q4,12244,2020-01-29,Ingersoll Rand,Industrials,Industrial - Machinery,60145,-40.0225
ISRG,2019,4,2019Q4,14204,2020-01-23,Intuitive Surgical,Healthcare,Medical - Instruments & Supplies,58156,-16.9659
IT,2019,4,2019Q4,12767,2020-02-04,Gartner,Technology,Information Technology Services,60600,-49.112
ITW,2019,4,2019Q4,17468,2020-01-31,Illinois Tool Works,Industrials,Industrial - Machinery,55899,-16.1214
JKHY,2019,4,2019Q4,12482,2019-08-21,Jack Henry & Associates,Technology,Information Technology Services,53026,2.6497
KKR,2019,4,2019Q4,11671,2020-01-31,KKR,Financial Services,Asset Management,56510,-28.0026
LMT,2019,4,2019Q4,23007,2020-01-28,Lockheed Martin,Industrials,Aerospace & Defense,48347,-17.4499
LYB,2019,4,2019Q4,13600,2020-01-31,LyondellBasell,Basic Materials,Chemicals - Specialty,52140,-58.1786
MDLZ,2019,4,2019Q4,13576,2020-01-29,Mondelez International,Consumer Defensive,Food Confectioners,53295,-6.6716
MRNA,2019,4,2019Q4,12078,2020-02-26,Moderna,Healthcare,Biotechnology,52512,36.4478
MS,2019,4,2019Q4,17270,2019-11-26,Morgan Stanley,Financial Services,Financial - Capital Markets,63474,4.5036
MSFT,2019,4,2019Q4,17220,2019-07-18,Microsoft,Technology,Software - Infrastructure,51814,1.0556
MTB,2019,4,2019Q4,14626,2020-01-16,M&T Bank,Financial Services,Banks - Regional,47884,-15.0778
MTCH,2019,4,2019Q4,12053,2020-02-05,Match Group,Communication Services,Internet Content & Information,57631,-38.7918
NDAQ,2019,4,2019Q4,14084,2020-01-29,"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,63751,-20.2699
NI,2019,4,2019Q4,16602,2020-02-27,NiSource,Utilities,Regulated Gas,35995,-4.2162
NOC,2019,4,2019Q4,23067,2020-01-30,Northrop Grumman,Industrials,Aerospace & Defense,48767,-17.81
NOW,2019,4,2019Q4,12328,2020-01-29,ServiceNow,Technology,Software - Application,52860,-8.0721
NRG,2019,4,2019Q4,13879,2020-02-27,NRG Energy,Utilities,Independent Power Producers,36337,-12.2397
O,2019,4,2019Q4,13239,2020-02-20,Realty Income,Real Estate,REIT - Retail,52499,-42.7349
ODFL,2019,4,2019Q4,12304,2020-02-06,Old Dominion,Industrials,Trucking,54488,-18.4836
OKE,2019,4,2019Q4,13867,2020-02-25,ONEOK,Energy,Oil & Gas Midstream,51433,-67.6569
OXY,2019,4,2019Q4,23091,2020-02-28,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,56137,-51.8076
PLD,2019,4,2019Q4,14650,2020-01-22,Prologis,Real Estate,REIT - Industrial,41115,-6.1316
PM,2019,4,2019Q4,14228,2020-02-06,Philip Morris International,Consumer Defensive,Tobacco,58258,-27.2218
PNR,2019,4,2019Q4,13588,2020-01-28,Pentair,Industrials,Industrial - Machinery,52796,-18.8948
PWR,2019,4,2019Q4,13951,2020-02-27,Quanta Services,Industrials,Engineering & Construction,64163,-9.52
RVTY,2019,4,2019Q4,17530,2020-01-27,Revvity,Healthcare,Medical - Diagnostics & Research,41635,-26.1782
SCHW,2019,4,2019Q4,17023,2020-02-04,Charles Schwab Corporation,Financial Services,Financial - Capital Markets,220307,-29.028
SHW,2019,4,2019Q4,22610,2020-01-30,Sherwin-Williams,Basic Materials,Chemicals - Specialty,77217,-15.4053
SRE,2019,4,2019Q4,12815,2020-02-27,Sempra,Utilities,Diversified Utilities,36563,-11.1247
SYK,2019,4,2019Q4,16553,2020-02-07,Stryker Corporation,Healthcare,Medical - Devices,46331,-33.2247
T,2019,4,2019Q4,17614,2020-01-29,AT&T,Communication Services,Telecommunications Services,58133,-18.7843
TDG,2019,4,2019Q4,12982,2019-11-19,TransDigm Group,Industrials,Aerospace & Defense,40449,1.7897
TEL,2019,4,2019Q4,13711,2019-10-30,TE Connectivity,Technology,"Hardware, Equipment & Parts",51384,0.0212
TGT,2019,4,2019Q4,22332,2020-03-03,Target Corporation,Consumer Defensive,Discount Stores,107672,-2.5857
TJX,2019,4,2019Q4,17506,2019-02-27,TJX Companies,Consumer Cyclical,Apparel - Retail,53382,9.4932
TMUS,2019,4,2019Q4,12388,2020-02-07,T-Mobile US,Communication Services,Telecommunications Services,57859,-7.9471
TSLA,2019,4,2019Q4,12149,2020-01-30,"Tesla, Inc.",Consumer Cyclical,Auto - Manufacturers,49538,-30.5478
TTWO,2019,4,2019Q4,12599,2019-05-13,Take-Two Interactive,Technology,Electronic Gaming & Multimedia,56967,11.5388
V,2019,4,2019Q4,13915,2019-10-25,Visa Inc.,Financial Services,Financial - Credit Services,60926,2.4796
VMC,2019,4,2019Q4,16710,2020-02-18,Vulcan Materials Company,Basic Materials,Construction Materials,59962,-26.468
WBD,2019,4,2019Q4,11960,2020-02-28,Warner Bros. Discovery,Communication Services,Entertainment,65345,-10.8634
WDAY,2019,4,2019Q4,11623,2019-02-28,"Workday, Inc.",Technology,Software - Application,43028,-0.8002
WTW,2019,4,2019Q4,13138,2020-02-06,Willis Towers Watson,Financial Services,Insurance - Brokers,41194,-30.6416
XOM,2019,4,2019Q4,23236,2020-01-31,ExxonMobil,Energy,Oil & Gas Integrated,79195,-46.7665
ZTS,2019,4,2019Q4,13480,2020-02-13,Zoetis,Healthcare,Drug Manufacturers - Specialty & Generic,62593,-21.8282
A,2020,1,2020Q1,9913,2020-02-18,Agilent Technologies,Healthcare,Medical - Diagnostics & Research,58549,-18.7168
AAPL,2020,1,2020Q1,10736,2020-01-28,Apple Inc.,Technology,Consumer Electronics,45754,-21.8585
ABBV,2020,1,2020Q1,8750,2020-05-01,AbbVie,Healthcare,Drug Manufacturers - General,68868,13.236
ABT,2020,1,2020Q1,11065,2020-04-15,Abbott Laboratories,Healthcare,Medical - Devices,52433,3.3206
ADSK,2020,1,2020Q1,10426,2019-05-23,Autodesk,Technology,Software - Application,61093,1.0676
AFL,2020,1,2020Q1,9994,2020-04-30,Aflac,Financial Services,Insurance - Life,62758,-6.5068
AMGN,2020,1,2020Q1,10408,2020-05-01,Amgen,Healthcare,Drug Manufacturers - General,71132,-1.7794
AMZN,2020,1,2020Q1,9500,2020-04-30,Amazon,Consumer Cyclical,Specialty Retail,33962,3.9854
ATO,2020,1,2020Q1,7928,2020-02-05,Atmos Energy,Utilities,Regulated Gas,24772,-15.9614
AXON,2020,1,2020Q1,7357,2020-05-07,Axon Enterprise,Industrials,Aerospace & Defense,54387,36.277
AXP,2020,1,2020Q1,10859,2020-04-24,American Express,Financial Services,Financial - Credit Services,68217,37.8487
AZO,2020,1,2020Q1,10219,2019-12-10,AutoZone,Consumer Cyclical,Specialty Retail,56099,-2.4611
BMY,2020,1,2020Q1,11101,2020-05-07,Bristol Myers Squibb,Healthcare,Drug Manufacturers - General,44407,-7.7212
BRO,2020,1,2020Q1,7546,2020-04-28,Brown & Brown,Financial Services,Insurance - Brokers,64171,19.8937
CAG,2020,1,2020Q1,10727,2019-09-26,Conagra Brands,Consumer Defensive,Packaged Foods,60687,-7.0234
CAT,2020,1,2020Q1,11110,2020-04-28,Caterpillar Inc.,Industrials,Agricultural - Machinery,55729,14.9653
CL,2020,1,2020Q1,11119,2020-05-01,Colgate-Palmolive,Consumer Defensive,Household & Personal Products,58297,3.7285
CMCSA,2020,1,2020Q1,9679,2020-04-30,Comcast,Communication Services,Telecommunications Services,60732,1.1795
CSCO,2020,1,2020Q1,10363,2019-11-13,Cisco,Technology,Communication Equipment,38488,-1.7953
CTRA,2020,1,2020Q1,9284,2020-05-01,Coterra,Energy,Oil & Gas Exploration & Production,24681,-10.2683
CVX,2020,1,2020Q1,11173,2020-05-01,Chevron Corporation,Energy,Oil & Gas Integrated,47166,-0.837
D,2020,1,2020Q1,8270,2020-05-05,Dominion Energy,Utilities,Regulated Electric,59735,11.0158
DAY,2020,1,2020Q1,7555,2020-05-06,Dayforce,Technology,Software - Application,32529,25.3111
DD,2020,1,2020Q1,7884,2020-05-05,DuPont,Basic Materials,Chemicals - Specialty,52390,18.0118
DELL,2020,1,2020Q1,7210,2019-05-30,Dell Technologies,Technology,Computer Hardware,49949,-16.8549
DG,2020,1,2020Q1,8786,2020-05-28,Dollar General,Consumer Defensive,Discount Stores,56879,0.5556
DGX,2020,1,2020Q1,9670,2020-04-22,Quest Diagnostics,Healthcare,Medical - Diagnostics & Research,69124,26.5403
DHI,2020,1,2020Q1,9554,2020-01-27,D. R. Horton,Consumer Cyclical,Residential Construction,55706,-12.8525
DHR,2020,1,2020Q1,10019,2020-05-07,Danaher Corporation,Healthcare,Medical - Diagnostics & Research,38462,5.4696
DLTR,2020,1,2020Q1,8876,2019-05-30,Dollar Tree,Consumer Defensive,Discount Stores,52941,17.9501
DPZ,2020,1,2020Q1,7714,2020-04-23,Domino's,Consumer Cyclical,Restaurants,72045,-1.9127
DVN,2020,1,2020Q1,9895,2020-05-06,Devon Energy,Energy,Oil & Gas Exploration & Production,53099,15.8318
EME,2020,1,2020Q1,7100,2020-05-03,"EMCOR Group, Inc.",Industrials,Engineering & Construction,56139,9.3074
EQIX,2020,1,2020Q1,8552,2020-05-06,Equinix,Real Estate,REIT - Specialty,61239,3.9814
EQT,2020,1,2020Q1,7429,2020-05-07,EQT Corporation,Energy,Oil & Gas Exploration & Production,40473,-5.2091
ES,2020,1,2020Q1,9095,2020-05-07,Eversource Energy,Utilities,Regulated Electric,45815,8.6939
ESS,2020,1,2020Q1,8642,2020-05-08,Essex Property Trust,Real Estate,REIT - Residential,71463,-6.2154
EVRG,2020,1,2020Q1,8027,2020-05-10,Evergy,Utilities,Regulated Electric,32185,3.7217
EXPE,2020,1,2020Q1,9338,2020-05-20,Expedia Group,Consumer Cyclical,Travel Services,55811,9.7512
EXR,2020,1,2020Q1,8449,2020-05-07,Extra Space Storage,Real Estate,REIT - Industrial,39728,10.6786
FANG,2020,1,2020Q1,7937,2020-05-05,Diamondback Energy,Energy,Oil & Gas Exploration & Production,44477,9.4779
FCX,2020,1,2020Q1,8921,2020-04-24,Freeport-McMoRan,Basic Materials,Copper,68967,44.0461
FDS,2020,1,2020Q1,7528,2019-12-19,FactSet,Financial Services,Financial - Data & Stock Exchanges,45932,9.9208
FDX,2020,1,2020Q1,10796,2019-09-17,FedEx,Industrials,Integrated Freight & Logistics,54402,-10.075
FOXA,2020,1,2020Q1,7910,2019-11-06,Fox Corporation (Class A),Communication Services,Entertainment,31321,12.2961
FTNT,2020,1,2020Q1,7973,2020-05-11,Fortinet,Technology,Software - Infrastructure,55182,-4.3432
