symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,exit_reason,regime,ret_pct
MCHP,2017-05-09,2017-05-10,2017-06-22,39.95,40.03,247.0,0.0020025031289110373,-4.998748436291223e-07,9877.527527527529,scheduled,NORMAL,-4.998748436291223e-05
BA,2017-07-26,2017-07-27,2017-09-08,237.13,238.78,43.0,0.006958208577573455,0.004945299118626956,10206.796796796796,scheduled,NORMAL,0.49452991186269557
APD,2017-08-01,2017-08-02,2017-09-14,148.34,150.07,68.0,0.011662397195631558,0.009640084063637477,10097.217217217218,scheduled,NORMAL,0.9640084063637477
HUM,2017-08-02,2017-08-03,2017-09-15,241.83,249.28,42.0,0.03080676508290936,0.028746182359508543,10167.027027027028,scheduled,NORMAL,2.8746182359508543
TDY,2017-08-03,2017-08-04,2017-09-18,148.62,158.25,68.0,0.06479612434396453,0.06266759689140078,10116.276276276276,scheduled,NORMAL,6.266759689140078
TSN,2017-08-07,2017-08-08,2017-09-20,66.61,65.78,153.0,-0.01246059150277734,-0.014434682780363306,10201.531531531531,scheduled,NORMAL,-1.4434682780363306
GDDY,2017-08-12,2017-08-15,2017-09-27,42.28,42.93,242.0,0.015373699148533593,0.013343967123935707,10242.002002002002,scheduled,NORMAL,1.3343967123935707
AMAT,2017-08-17,2017-08-18,2017-10-02,44.77,52.08,228.0,0.16327898146079955,0.16095358677685945,10217.77777777778,scheduled,NORMAL,16.095358677685944
PANW,2017-08-31,2017-09-01,2017-10-16,24.13,24.83,425.0,0.029009531703273916,0.026952541649398976,10265.515515515515,scheduled,NORMAL,2.6952541649398976
STZ,2017-10-05,2017-10-06,2017-11-17,209.28,216.29,50.0,0.0334957951070336,0.0314298370126147,10474.474474474475,scheduled,NORMAL,3.1429837012614703
IBKR,2017-10-17,2017-10-18,2017-11-30,12.25,14.27,857.0,0.16489795918367345,0.1625693281632652,10508.758758758759,scheduled,NORMAL,16.25693281632652
TMUS,2017-10-22,2017-10-24,2017-11-06,61.74,55.566,170.0,-0.09999999999999998,-0.10179909999999992,10506.306306306307,stop_loss,NORMAL,-10.179909999999992
CAT,2017-10-24,2017-10-25,2017-12-07,137.21,142.89,76.0,0.041396399679323403,0.03931464827636444,10438.3983983984,scheduled,NORMAL,3.931464827636444
HLT,2017-10-26,2017-10-27,2017-12-11,71.8,77.47,146.0,0.07896935933147642,0.07681249958217262,10493.293293293293,scheduled,NORMAL,7.681249958217262
INTC,2017-10-26,2017-10-27,2017-12-11,43.3,43.66,243.0,0.008314087759815125,0.0062984678983832865,10532.432432432432,scheduled,NORMAL,0.6298467898383286
ODFL,2017-10-26,2017-10-27,2017-12-11,39.33,42.87,267.0,0.09000762776506477,0.08782870251716268,10511.62162162162,scheduled,NORMAL,8.782870251716268
WY,2017-10-27,2017-10-30,2017-12-12,35.61,35.63,297.0,0.0005616399887673484,-0.0014384827295702562,10586.756756756757,scheduled,NORMAL,-0.14384827295702562
